Crash Date,crashdate,MonthDay,dayofweek,year,month,day,week,TotalDeaths
12262015,12/26/2015,1226,Saturday,2015,12,26,52,113
12262016,12/26/2016,1226,Monday,2016,12,26,53,83
12272006,12/27/2006,1227,Wednesday,2006,12,27,53,85
12272007,12/27/2007,1227,Thursday,2007,12,27,52,87
12272008,12/27/2008,1227,Saturday,2008,12,27,52,89
12272009,12/27/2009,1227,Sunday,2009,12,27,53,73
12272010,12/27/2010,1227,Monday,2010,12,27,53,59
12272011,12/27/2011,1227,Tuesday,2011,12,27,53,82
12272012,12/27/2012,1227,Thursday,2012,12,27,53,65
12272013,12/27/2013,1227,Friday,2013,12,27,52,81
12272014,12/27/2014,1227,Saturday,2014,12,27,52,116
12272015,12/27/2015,1227,Sunday,2015,12,27,53,75
12272016,12/27/2016,1227,Tuesday,2016,12,27,53,91
12282006,12/28/2006,1228,Thursday,2006,12,28,53,98
12282007,12/28/2007,1228,Friday,2007,12,28,52,99
12282008,12/28/2008,1228,Sunday,2008,12,28,53,74
12282009,12/28/2009,1228,Monday,2009,12,28,53,71
12282010,12/28/2010,1228,Tuesday,2010,12,28,53,71
12282011,12/28/2011,1228,Wednesday,2011,12,28,53,72
12282012,12/28/2012,1228,Friday,2012,12,28,53,74
